2025-05-04T03:15:25.591Z CLI debug [testhub:service]     loaded module: _0x144051
2025-05-04T03:15:25.592Z CLI debug [instrumentation:service]     loaded module: instrumentation:module
2025-05-04T03:15:25.592Z CLI debug [observability:service]     loaded module: observability:module
2025-05-04T03:15:25.593Z CLI debug [accessibility:service]     loaded module: accessibility:module
2025-05-04T03:15:25.593Z CLI debug [ai:service]     loaded module: _0x4497f0
2025-05-04T03:15:25.594Z CLI debug [percy:service]     loaded module: _0x26561c
2025-05-04T03:15:25.595Z CLI debug [local:service]     loaded module: _0xa61b36
2025-05-04T03:15:25.595Z CLI debug [appautomate:service]     loaded module: appautomate:module
2025-05-04T03:15:25.664Z CLI debug [main]     Starting main function execution
2025-05-04T03:15:25.665Z CLI debug [main]     Executing CLI
2025-05-04T03:15:26.783Z CLI debug [testhub:service]     loaded module: _0x144051
2025-05-04T03:15:26.784Z CLI debug [instrumentation:service]     loaded module: instrumentation:module
2025-05-04T03:15:26.784Z CLI debug [observability:service]     loaded module: observability:module
2025-05-04T03:15:26.784Z CLI debug [accessibility:service]     loaded module: accessibility:module
2025-05-04T03:15:26.785Z CLI debug [ai:service]     loaded module: _0x4497f0
2025-05-04T03:15:26.785Z CLI debug [percy:service]     loaded module: _0x26561c
2025-05-04T03:15:26.786Z CLI debug [local:service]     loaded module: _0xa61b36
2025-05-04T03:15:26.786Z CLI debug [appautomate:service]     loaded module: appautomate:module
2025-05-04T03:15:26.894Z CLI debug [main]     Starting main function execution
2025-05-04T03:15:26.895Z CLI debug [main]     Generated binSessionId: 8abab6b6-1821-4189-984d-4b1495fda994
2025-05-04T03:15:26.904Z CLI debug [main]     Resolved listen address: 127.0.0.1:5400
2025-05-04T03:15:26.959Z CLI info [main]     Server listening on port: 5400
2025-05-04T03:15:26.959Z CLI debug     [2025-05-04T03:15:26.959Z][ OBSERVABILITY ] Monitoring has started
2025-05-04T03:15:27.073Z CLI debug     Not Needed to write this in file sdk:cli:startBinSession {"name":"sdk:cli:startBinSession","entryType":"measure","startTime":556.0275999903679,"duration":40.65709999203682,"detail":null,"success":true,"failure":null,"worker":24324}
2025-05-04T03:15:27.083Z CLI debug [sdk:service]  [chakerbensaid_nI06O8]   [8abab6b6-1821-4189-984d-4b1495fda994]  StartBinSession details: {"binSessionId":"8abab6b6-1821-4189-984d-4b1495fda994","sdkLanguage":"python","sdkVersion":"1.25.4","pathProject":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\demoqa-intro-selenium-py","pathConfig":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\demoqa-intro-selenium-py\\browserstack.yml","envVars":{"BROWSERSTACK_WRITABLE_DIR":"C:\\Users\\chaker\\.browserstack\\cli","BROWSERSTACK_AUTOMATION":"true","BROWSERSTACK_CLI_HOOKS":"true","BROWSERSTACK_CLI_BIN_LISTEN_ADDR":"127.0.0.1:5400","WEBSTORM_VM_OPTIONS":"C:\\ja-netfilter-all\\vmoptions\\webstorm.vmoptions","BROWSERSTACK_ACCESS_KEY":"[REDACTED]","BROWSERSTACK_BINARY_IS_RUNNING":"True","BROWSERSTACK_USERNAME":"[REDACTED]"},"cliArgs":["C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\env\\Scripts\\browserstack-sdk","pytest","tests"],"frameworks":["Pytest-cucumber","selenium"],"frameworkVersions":{"selenium":"4.31.0","Pytest-cucumber":"7.4.4"},"language":"python","testFramework":"Pytest-cucumber","id":"8abab6b6-1821-4189-984d-4b1495fda994","config":{"userName":"[REDACTED]","accessKey":"[REDACTED]","projectName":"BrowserStack demoqa intro selenium py","buildName":"browserstack build v06 connecting to selenium server or selenium grid Test Case register","buildIdentifier":"#1","framework":"pytest","platforms":[{"os":"OS X","osVersion":"Big Sur","browserName":"Chrome","browserVersion":"latest"},{"os":"Windows","osVersion":11,"browserName":"Chrome","browserVersion":"latest"},{"deviceName":"Samsung Galaxy S22 Ultra","browserName":"chrome","osVersion":12}],"parallelsPerPlatform":1,"browserstackLocal":true,"debug":false,"networkLogs":false,"consoleLogs":"errors","testObservability":true,"accessibility":null,"browserstackAutomation":true,"selfHeal":false,"disableAutoCaptureLogs":false,"testhub":true,"testContextOptions":{"skipSessionStatus":false,"skipSessionName":false},"browserStackLocalOptions":{"localIdentifier":"May_4_0415_DESKTOP-17V9HJ5_ocs2","key":"[REDACTED]","skipBinaryInitialisation":false}},"ciInfo":{"build_number":null},"versionControlInfo":{"name":"git","sha":"e47c127d71fe7d7a5ea018ae5e5fa073e09d15ff","short_sha":"e47c127d71","branch":"main","tag":null,"committer":"CH-SOF-GITHUB <bchaker28@yahoo.com>","committer_date":"2025-05-03T23:39:22.000Z","author":"CH-SOF-GITHUB <bchaker28@yahoo.com>","author_date":"2025-05-03T23:39:22.000Z","commit_message":"add test 'change region duckduckgo'","root":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack","common_git_dir":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\.git","worktree_git_dir":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\.git","last_tag":null,"commits_since_last_tag":null,"remotes":[{"name":"origin","url":"https://github.com/CH-SOF-GITHUB/Principal-Pytest-BrowserStack-Tests.git"}]},"hostInfo":{"hostname":"DESKTOP-17V9HJ5","platform":"win32","type":"Windows_NT","version":"Windows 10 Pro","arch":"x64"},"data":{},"isAppAutomate":false,"browserstackSDK":"pytest-pythonagent/1.25.4","productMap":{"observability":true,"accessibility":false,"percy":false,"automate":true,"app_automate":false,"turboscale":false}}
2025-05-04T03:15:27.085Z CLI info [testhub:module]  [chakerbensaid_nI06O8]   [8abab6b6-1821-4189-984d-4b1495fda994]  startBuild: payload=

{"started_at":"2025-05-04T03:15:27.084Z","host_info":{"hostname":"DESKTOP-17V9HJ5","platform":"win32","type":"Windows_NT","version":"Windows 10 Pro","arch":"x64"},"ci_info":{"build_number":null},"version_control":{"name":"git","sha":"e47c127d71fe7d7a5ea018ae5e5fa073e09d15ff","short_sha":"e47c127d71","branch":"main","tag":null,"committer":"CH-SOF-GITHUB <bchaker28@yahoo.com>","committer_date":"2025-05-03T23:39:22.000Z","author":"CH-SOF-GITHUB <bchaker28@yahoo.com>","author_date":"2025-05-03T23:39:22.000Z","commit_message":"add test 'change region duckduckgo'","root":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack","common_git_dir":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\.git","worktree_git_dir":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\.git","last_tag":null,"commits_since_last_tag":null,"remotes":[{"name":"origin","url":"https://github.com/CH-SOF-GITHUB/Principal-Pytest-BrowserStack-Tests.git"}]},"project_name":"BrowserStack demoqa intro selenium py","name":"browserstack build v06 connecting to selenium server or selenium grid Test Case register","build_identifier":"#1","build_run_identifier":null,"description":"","tags":[],"failed_tests_rerun":false,"accessibility":{"settings":{}},"framework_details":{"frameworkName":"Pytest-cucumber","frameworkVersion":"7.4.4","sdkVersion":"1.25.4","cliVersion":"1.3.2","language":"python","testFramework":{"name":"selenium","version":"4.31.0"}},"product_map":{"observability":true,"accessibility":null,"percy":false,"automate":true,"app_automate":false},"browserstackAutomation":true}
2025-05-04T03:15:28.178Z CLI info [testhub:module]  [chakerbensaid_nI06O8]   [8abab6b6-1821-4189-984d-4b1495fda994]  startBuild: response=bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb
2025-05-04T03:15:37.091Z CLI debug [core:bin-session]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Generated capabilities for platform 1:, {"browserName":"Chrome","browserVersion":"latest","bstack:options":{"userName":"[REDACTED]","accessKey":"[REDACTED]","projectName":"BrowserStack demoqa intro selenium py","buildName":"browserstack build v06 connecting to selenium server or selenium grid Test Case register","buildIdentifier":"#1","debug":false,"networkLogs":false,"consoleLogs":"errors","os":"Windows","osVersion":11,"browserName":"Chrome","browserVersion":"latest","hostName":"DESKTOP-17V9HJ5","browserstackSDK":"pytest-pythonagent/1.25.4","buildProductMap":{"observability":true,"accessibility":false,"percy":false,"automate":true,"app_automate":false},"useW3C":true,"accessibilityOptions":{}}}
2025-05-04T03:15:37.091Z CLI debug [core:bin-session]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Capabilities set for platform 1
2025-05-04T03:15:37.091Z CLI debug [core:bin-session]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Processing platform: 2
2025-05-04T03:15:37.091Z CLI debug [core:bin-session]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Generated capabilities for platform 2:, {"browserName":"chrome","bstack:options":{"userName":"[REDACTED]","accessKey":"[REDACTED]","projectName":"BrowserStack demoqa intro selenium py","buildName":"browserstack build v06 connecting to selenium server or selenium grid Test Case register","buildIdentifier":"#1","debug":false,"networkLogs":false,"consoleLogs":"errors","deviceName":"Samsung Galaxy S22 Ultra","browserName":"chrome","osVersion":12,"hostName":"DESKTOP-17V9HJ5","browserstackSDK":"pytest-pythonagent/1.25.4","buildProductMap":{"observability":true,"accessibility":false,"percy":false,"automate":true,"app_automate":false},"useW3C":true,"accessibilityOptions":{}}}
2025-05-04T03:15:37.091Z CLI debug [core:bin-session]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Capabilities set for platform 2
2025-05-04T03:15:37.092Z CLI debug [core:bin-session]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Finished generating capabilities for all platforms. session {"binSessionId":"8abab6b6-1821-4189-984d-4b1495fda994","sdkLanguage":"python","sdkVersion":"1.25.4","pathProject":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\demoqa-intro-selenium-py","pathConfig":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\demoqa-intro-selenium-py\\browserstack.yml","envVars":{"BROWSERSTACK_WRITABLE_DIR":"C:\\Users\\chaker\\.browserstack\\cli","BROWSERSTACK_AUTOMATION":"true","BROWSERSTACK_CLI_HOOKS":"true","BROWSERSTACK_CLI_BIN_LISTEN_ADDR":"127.0.0.1:5400","WEBSTORM_VM_OPTIONS":"C:\\ja-netfilter-all\\vmoptions\\webstorm.vmoptions","BROWSERSTACK_ACCESS_KEY":"[REDACTED]","BROWSERSTACK_BINARY_IS_RUNNING":"True","BROWSERSTACK_USERNAME":"[REDACTED]"},"cliArgs":["C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\env\\Scripts\\browserstack-sdk","pytest","tests"],"frameworks":["Pytest-cucumber","selenium"],"frameworkVersions":{"selenium":"4.31.0","Pytest-cucumber":"7.4.4"},"language":"python","testFramework":"Pytest-cucumber","id":"8abab6b6-1821-4189-984d-4b1495fda994","config":{"userName":"[REDACTED]","accessKey":"[REDACTED]","projectName":"BrowserStack demoqa intro selenium py","buildName":"browserstack build v06 connecting to selenium server or selenium grid Test Case register","buildIdentifier":"#1","framework":"pytest","platforms":[{"os":"OS X","osVersion":"Big Sur","browserName":"Chrome","browserVersion":"latest"},{"os":"Windows","osVersion":11,"browserName":"Chrome","browserVersion":"latest"},{"deviceName":"Samsung Galaxy S22 Ultra","browserName":"chrome","osVersion":12}],"parallelsPerPlatform":1,"browserstackLocal":true,"debug":false,"networkLogs":false,"consoleLogs":"errors","testObservability":true,"accessibility":false,"browserstackAutomation":true,"selfHeal":false,"disableAutoCaptureLogs":false,"testhub":true,"testContextOptions":{"skipSessionStatus":false,"skipSessionName":false},"browserStackLocalOptions":{"localIdentifier":"May_4_0415_DESKTOP-17V9HJ5_ocs2","key":"[REDACTED]","skipBinaryInitialisation":false},"proxySettings":{}},"ciInfo":{"build_number":null},"versionControlInfo":{"name":"git","sha":"e47c127d71fe7d7a5ea018ae5e5fa073e09d15ff","short_sha":"e47c127d71","branch":"main","tag":null,"committer":"CH-SOF-GITHUB <bchaker28@yahoo.com>","committer_date":"2025-05-03T23:39:22.000Z","author":"CH-SOF-GITHUB <bchaker28@yahoo.com>","author_date":"2025-05-03T23:39:22.000Z","commit_message":"add test 'change region duckduckgo'","root":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack","common_git_dir":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\.git","worktree_git_dir":"C:\\Users\\chaker\\PycharmProjects\\pytest-browserstack\\.git","last_tag":null,"commits_since_last_tag":null,"remotes":[{"name":"origin","url":"https://github.com/CH-SOF-GITHUB/Principal-Pytest-BrowserStack-Tests.git"}]},"hostInfo":{"hostname":"DESKTOP-17V9HJ5","platform":"win32","type":"Windows_NT","version":"Windows 10 Pro","arch":"x64"},"data":{},"isAppAutomate":false,"browserstackSDK":"pytest-pythonagent/1.25.4","productMap":{"observability":true,"accessibility":false,"percy":false,"automate":true,"app_automate":false},"testhub":{"jwt":"eyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJicm93c2Vyc3RhY2tfb2IiLCJzdWIiOiI4NTk3ODMyIiwiZ3JvdXBfaWQiOjg1MTA2OTAsInVzZXJfaWQiOjg1OTc4MzIsImJ1aWxkX2hhc2hlZF9pZCI6ImJjdWxydm1kdG1mb2xyeHpycGVodHo4ejlhbGtpZ21xazUyb2hnbGIiLCJwcm9qZWN0X25hbWUiOiJCcm93c2VyU3RhY2sgZGVtb3FhIGludHJvIHNlbGVuaXVtIHB5IiwiaG9va19hc190ZXN0IjoiMSIsImJ1aWxkX25hbWUiOiJicm93c2Vyc3RhY2sgYnVpbGQgY29ubmVjdGluZyB0byBzZWxlbml1bSBzZXJ2ZXIgb3Igc2VsZW5pdW0gZ3JpZCBUZXN0IENhc2UgcmVnaXN0ZXIiLCJwcm9kdWN0X21hcCI6IntcIm9ic2VydmFiaWxpdHlcIjp0cnVlLFwiYXV0b21hdGVcIjp0cnVlLFwib3JpZ2luRnJvbVByb2R1Y3RNYXBcIjpcIkF1dG9tYXRlXCIsXCJic3RhY2tBdXRvbWF0aW9uXCI6dHJ1ZSxcInByb2R1Y3RGaWx0ZXJTb3VyY2VcIjp0cnVlLFwiY2FkXCI6dHJ1ZSxcImFjY2Vzc2liaWxpdHlBdXRvRW5hYmxlZFwiOnRydWV9IiwiZ3JyX3JlZ2lvbiI6IiIsImlzX2xvd192b2x1bWUiOmZhbHNlLCJzaWduaW5nX2tleV9oYXNoIjoiMzdjMTEzMWU0YjJlNzQzYzc2NmUxZDcwYmY1ZjJiNTdkYzY5YjE5NWQzMDBlMzJhZThkMDIzMTIwYTRhNmQ5NyIsImlhdCI6MTc0NjMyODUyNywiZXhwIjoxNzQ2Njc0MTI3fQ.OW2FMSDl7vX7oP4gpBJYMeH5h11wZnDFbAyvtteUSBk","buildHashedId":"bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb","testhubEvents":true,"automate":{"success":true,"options":{"allow_screenshots":true},"code":null,"errors":null,"error_trace_id":null},"discard_build":null,"app_automate":null},"observability":{"success":true,"options":{"allow_screenshots":true},"code":null,"errors":null,"error_trace_id":null},"accessibility":null}
2025-05-04T03:15:37.096Z CLI debug [sdk:service]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  StartBinSession completed: time=10063.889399975538
2025-05-04T03:15:37.097Z CLI debug  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Need to write this in file sdk:automate:local
2025-05-04T03:15:37.098Z CLI debug  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  lock attaned.
2025-05-04T03:15:40.605Z CLI debug [sdk:service]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  No cached nearest hub found, initiating search.
2025-05-04T03:15:40.605Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  FindNearestHub called with hubPath: /wd/hub
2025-05-04T03:15:40.605Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  No cached result or no search in-progress, initiating findNearestHub
2025-05-04T03:15:40.605Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Fetching list of next available hubs from BrowserStack
2025-05-04T03:15:40.609Z CLI debug  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Not Needed to write this in file sdk:cli:connectBinSession {"name":"sdk:cli:connectBinSession","entryType":"measure","startTime":14128.166899979115,"duration":0.28120002150535583,"detail":null,"success":true,"failure":null,"worker":24324}
2025-05-04T03:15:40.611Z CLI debug [sdk:service]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  No cached nearest hub found, initiating search.
2025-05-04T03:15:40.612Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  FindNearestHub called with hubPath: /wd/hub
2025-05-04T03:15:40.612Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  A request to find the nearest hub is already in progress. Waiting for the result
2025-05-04T03:15:40.613Z CLI debug [sdk:service]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  No cached nearest hub found, initiating search.
2025-05-04T03:15:40.613Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  FindNearestHub called with hubPath: /wd/hub
2025-05-04T03:15:40.613Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  A request to find the nearest hub is already in progress. Waiting for the result
2025-05-04T03:15:40.614Z CLI debug  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Not Needed to write this in file sdk:cli:connectBinSession {"name":"sdk:cli:connectBinSession","entryType":"measure","startTime":14128.166899979115,"duration":7.1216000020504,"detail":null,"success":true,"failure":null,"worker":24324}
2025-05-04T03:15:40.614Z CLI debug  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Not Needed to write this in file sdk:cli:connectBinSession {"name":"sdk:cli:connectBinSession","entryType":"measure","startTime":14128.166899979115,"duration":8.810900002717972,"detail":null}
2025-05-04T03:15:42.266Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Fetched next hubs successfully: {"hubs":["hub-euw.browserstack.com","hub-use.browserstack.com","hub-aps.browserstack.com"]}
2025-05-04T03:15:42.267Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Checking hub availability at https://hub-euw.browserstack.com
2025-05-04T03:15:42.269Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Checking hub availability at https://hub-use.browserstack.com
2025-05-04T03:15:42.269Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Checking hub availability at https://hub-aps.browserstack.com
2025-05-04T03:15:42.285Z CLI debug  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Not Needed to write this in file request:https://hub.browserstack.com/next_hubs {"name":"request:https://hub.browserstack.com/next_hubs","entryType":"measure","startTime":14129.757699996233,"duration":1660.2624000012875,"detail":null,"success":true,"failure":null,"worker":24324}
2025-05-04T03:15:43.564Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Hub at https://hub-euw.browserstack.com responded successfully with latency: 1297.3989999890327 ms.
2025-05-04T03:15:43.565Z CLI debug [selenium]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Successfully found nearest hub
2025-05-04T03:15:43.565Z CLI debug [sdk:service]  [chakerbensaid_nI06O8]  [bculrvmdtmfolrxzrpehtz8z9alkigmqk52ohglb]  [8abab6b6-1821-4189-984d-4b1495fda994]  Cached new nearest hub URL: https://hub-euw.browserstack.com/wd/hub for binSessionId=8abab6b6-1821-4189-984d-4b1495fda994
